key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.2256,0,43,43,36,1,5000,0,36000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.007,0,44,44,39,1,5000,0,149000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.4683,0,45,45,55,1,5000,0,14000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.7195,0,46,46,42,1,5000,0,56000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.1204,0,47,47,74,1,25000,0,150000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.6192,0,48,48,16,1,10000,0,39000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.2437,0,49,49,76,1,25000,0,55000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.2663,0,50,50,67,1,25000,0,75000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,0.9504,0,51,51,10,1,10000,0,21000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,0.3844,0,52,52,21,1,10000,0,40000,91,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.368,0,53,53,28,1,10000,0,109000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.7951,0,54,54,23,1,10000,0,110000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,1.5529,0,55,55,22,1,10000,0,61000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.1653,0,56,56,29,1,10000,0,151000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.2026,0,57,57,41,1,5000,0,35000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.1224,0,58,58,65,1,25000,0,35000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.1707,0,59,59,78,1,25000,0,125000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.2354,0,60,60,35,1,5000,0,15000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.2135,0,61,61,15,1,10000,0,20000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.8391,0,62,62,33,1,5000,0,104000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,6.0552,0,63,63,52,1,5000,0,56000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.1405,0,64,64,43,1,5000,0,106000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,0.3194,0,65,65,59,1,5000,0,151000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.2519,0,66,66,87,1,25000,0,75000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.2043,0,67,67,72,1,25000,0,75000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.1845,0,68,68,85,1,25000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.2676,0,69,69,51,1,5000,0,35000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.1923,0,70,70,45,1,5000,0,15000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,0.1492,0,71,71,50,1,5000,0,15000,91,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.4219,0,72,72,1,1,10000,0,39000,6,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.1188,0,73,73,24,1,10000,0,149000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.1514,0,74,74,58,1,5000,0,106000,152,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.5003,0,75,75,40,1,5000,0,14000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.0031,0,76,76,56,1,5000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,0.9207,0,77,77,2,1,10000,0,61000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.369,0,78,78,82,1,25000,0,75000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,0.3192,0,79,79,30,1,5000,0,16000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.4556,0,80,80,60,1,25000,0,35000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.1725,0,81,81,47,1,5000,0,56000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.5691,0,82,82,11,1,10000,0,39000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,1.2176,0,83,83,71,1,25000,0,55000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.3316,0,84,84,13,1,10000,0,111000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,3.2371,0,85,85,26,1,10000,0,39000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.0699,0,86,86,49,1,5000,0,149000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.1356,0,87,87,64,1,25000,0,150000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,10.8791,0,88,88,0,1,10000,0,20000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,4.953,0,89,89,17,1,10000,0,60000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,1006797398,2022-06-02_18h17.30.879,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,right,0.2662
