key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.3047,0,34,34,84,1,25000,0,150000,89,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.3366,0,35,35,29,1,10000,0,151000,151,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.3665,0,36,36,61,1,25000,0,55000,6,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.0171,0,37,37,39,1,5000,0,149000,10,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.0904,0,38,38,62,1,25000,0,75000,5,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.9441,0,39,39,9,1,10000,0,151000,11,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.9442,0,40,40,63,1,25000,0,125000,4,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.4675,0,41,41,30,1,5000,0,16000,4,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.4661,0,42,42,48,1,5000,0,105000,60,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.8999,0,43,43,76,1,25000,0,55000,60,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.6084,0,44,44,81,1,25000,0,55000,90,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.5839,0,45,45,16,1,10000,0,39000,59,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.3263,0,46,46,66,1,25000,0,55000,11,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.6155,0,47,47,11,1,10000,0,39000,29,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.9839,0,48,48,26,1,10000,0,39000,150,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.1004,0,49,49,55,1,5000,0,14000,149,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.683,0,50,50,38,1,5000,0,104000,10,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.3554,0,51,51,1,1,10000,0,39000,6,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.1912,0,52,52,28,1,10000,0,109000,149,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.3033,0,53,53,24,1,10000,0,149000,89,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.0836,0,54,54,5,1,10000,0,19000,11,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.1029,0,55,55,53,1,5000,0,104000,90,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.62,0,56,56,27,1,10000,0,61000,150,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.6176,0,57,57,75,1,25000,0,35000,60,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.7362,0,58,58,13,1,10000,0,111000,30,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.9569,0,59,59,44,1,5000,0,150000,30,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,5.0537,0,60,60,7,1,10000,0,59000,9,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.1988,0,61,61,34,1,5000,0,151000,4,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.1828,0,62,62,3,1,10000,0,109000,5,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.3026,0,63,63,69,1,25000,0,150000,9,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.1503,0,64,64,0,1,10000,0,20000,5,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.9869,0,65,65,37,1,5000,0,56000,9,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.0421,0,66,66,47,1,5000,0,56000,60,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.6104,0,67,67,70,1,25000,0,35000,30,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.3866,0,68,68,86,1,25000,0,55000,151,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.8735,0,69,69,82,1,25000,0,75000,90,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.2338,0,70,70,10,1,10000,0,21000,31,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.4684,0,71,71,88,1,25000,0,125000,149,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.5623,0,72,72,36,1,5000,0,36000,9,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.9834,0,73,73,32,1,5000,0,54000,5,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.8916,0,74,74,6,1,10000,0,40000,10,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.1069,0,75,75,65,1,25000,0,35000,11,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.923,0,76,76,31,1,5000,0,35000,6,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.5835,0,77,77,23,1,10000,0,110000,90,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.0033,0,78,78,40,1,5000,0,14000,31,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.8411,0,79,79,67,1,25000,0,75000,10,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.1173,0,80,80,33,1,5000,0,104000,5,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.2767,0,81,81,8,1,10000,0,111000,10,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.6609,0,82,82,71,1,25000,0,55000,30,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.8842,0,83,83,79,1,25000,0,150000,61,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.6926,0,84,84,2,1,10000,0,61000,4,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.7548,0,85,85,43,1,5000,0,106000,29,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.4369,0,86,86,17,1,10000,0,60000,60,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.2115,0,87,87,12,1,10000,0,60000,29,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.8848,0,88,88,45,1,5000,0,15000,61,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.4011,0,89,89,83,1,25000,0,125000,89,,
,,,,,,,,,,,,,,,,,,,,,,,001,121,2022-03-28_19h16.11.328,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,right,1.4961
