key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,1,7.3282,0,53,53,14,1,10000,0,150000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.3046,0,54,54,62,1,25000,0,75000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.4852,0,55,55,33,1,5000,0,104000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.8263,0,56,56,57,1,5000,0,55000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.5369,0,57,57,34,1,5000,0,151000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.1373,0,58,58,82,1,25000,0,75000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.4678,0,59,59,48,1,5000,0,105000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.0224,0,60,60,70,1,25000,0,35000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.054,0,61,61,25,1,10000,0,10000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.4853,0,62,62,10,1,10000,0,21000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.2717,0,63,63,35,1,5000,0,15000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.6534,0,64,64,43,1,5000,0,106000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.2031,0,65,65,66,1,25000,0,55000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.2411,0,66,66,89,1,25000,0,150000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.5555,0,67,67,75,1,25000,0,35000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.3385,0,68,68,59,1,5000,0,151000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.4385,0,69,69,40,1,5000,0,14000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,1,6.2406,0,70,70,76,1,25000,0,55000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,0,5.3966,0,71,71,20,1,10000,0,20000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.6274,0,72,72,77,1,25000,0,75000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.6107,0,73,73,55,1,5000,0,14000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.6847,0,74,74,4,1,10000,0,150000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.805,0,75,75,47,1,5000,0,56000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.3698,0,76,76,46,1,5000,0,36000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.089,0,77,77,56,1,5000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.6448,0,78,78,5,1,10000,0,19000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.5855,0,79,79,15,1,10000,0,20000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.1017,0,80,80,37,1,5000,0,56000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.4532,0,81,81,3,1,10000,0,109000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.94,0,82,82,68,1,25000,0,125000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.1749,0,83,83,1,1,10000,0,39000,6,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.6385,0,84,84,21,1,10000,0,40000,91,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.4686,0,85,85,39,1,5000,0,149000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.687,0,86,86,2,1,10000,0,61000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.0709,0,87,87,74,1,25000,0,150000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.1949,0,88,88,12,1,10000,0,60000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.5113,0,89,89,23,1,10000,0,110000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,410,2022-06-02_18h16.13.916,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,right,1.3514
