Performance,RT,ProbRatio,NumRatio,DenRatio,AreaCtl,WinSide1,WinSide2,DenSide1,DenSide2,ProbSide1,ProbSide2,sideR,subID
1,0.29257,0.66667,0.38095,0.57143,1,21,8,28,16,0.75,0.5,1,1
1,0.31124,0.66667,0.28571,0.42857,1,21,6,28,12,0.75,0.5,1,1
1,0.37529,0.8,0.8,1,2,4,5,10,10,0.4,0.5,2,1
1,0.48447,0.8,0.5,0.625,1,15,30,20,32,0.75,0.9375,2,1
0,0.36042,0.5,0.33333,0.16667,2,9,3,24,4,0.375,0.75,1,1
0,0.33081,0.5,0.33333,0.16667,1,1,3,4,24,0.25,0.125,2,1
1,0.23525,0.8,0.71429,0.57143,2,15,21,16,28,0.9375,0.75,1,1
0,0.35726,0.5,0.25,0.125,1,1,4,4,32,0.25,0.125,2,1
0,0.25887,0.5,0.0625,0.125,2,1,16,4,32,0.25,0.5,1,1
0,0.30881,0.66667,0.3,0.2,2,3,10,4,20,0.75,0.5,2,1
1,0.32004,1,0.25,0.25,1,4,16,8,32,0.5,0.5,1,1
1,0.33084,0.66667,0.33333,0.5,2,9,3,12,6,0.75,0.5,1,1
1,0.32842,1,0.66667,0.66667,1,3,2,6,4,0.5,0.5,1,1
1,0.30039,0.5,1,0.5,2,6,6,12,24,0.5,0.25,1,1
1,0.2822,1,0.71429,0.71429,1,21,15,28,20,0.75,0.75,1,1
0,0.31111,0.66667,0.375,0.25,2,8,3,32,8,0.25,0.375,1,1
1,0.313,0.8,0.55,0.6875,1,11,20,22,32,0.5,0.625,2,1
1,0.32431,1,0.6,0.6,2,3,5,12,20,0.25,0.25,1,1
1,0.32432,0.8,0.83333,0.66667,2,6,5,24,16,0.25,0.3125,2,1
0,0.33314,0.66667,0.375,0.5625,1,9,24,18,32,0.5,0.75,1,1
1,0.31338,0.66667,0.42857,0.64286,1,9,21,18,28,0.5,0.75,2,1
1,0.2617,0.5,1,0.5,1,7,7,28,14,0.25,0.5,2,1
1,0.26873,0.5,0.66667,0.33333,2,9,6,24,8,0.375,0.75,2,1
0,0.25701,0.8,0.625,0.5,1,10,16,16,32,0.625,0.5,2,1
0,0.30269,0.8,0.83333,0.66667,1,18,15,24,16,0.75,0.9375,1,1
0,0.39777,0.66667,0.9,0.6,1,10,9,20,12,0.5,0.75,1,1
0,0.24328,0.5,0.25,0.5,2,2,8,8,16,0.25,0.5,1,1
1,0.31138,0.5,0.25,0.5,1,24,6,32,16,0.75,0.375,1,1
1,0.26772,0.8,0.1,0.125,2,10,1,32,4,0.3125,0.25,1,1
1,0.28083,0.8,0.5,0.625,1,5,10,10,16,0.5,0.625,2,1
0,0.27934,0.66667,0.55556,0.37037,1,9,5,27,10,0.33333,0.5,1,1
0,0.304,1,0.83333,0.83333,2,5,6,20,24,0.25,0.25,2,1
0,0.28017,0.5,0.875,0.4375,1,8,7,32,14,0.25,0.5,1,1
0,0.27748,1,0.375,0.375,2,9,24,12,32,0.75,0.75,2,1
0,0.3794,1,0.5,0.5,1,3,6,12,24,0.25,0.25,2,1
1,0.24885,0.8,0.66667,0.53333,2,3,2,15,8,0.2,0.25,2,1
1,0.35459,0.5,0.4,0.2,2,5,2,20,4,0.25,0.5,2,1
0,0.28288,0.8,0.93333,0.85714,2,15,14,24,28,0.625,0.5,2,1
1,0.28776,1,0.5,0.5,1,16,8,32,16,0.5,0.5,1,1
1,0.33072,1,0.25,0.25,2,24,6,32,8,0.75,0.75,1,1
1,0.35937,0.5,0.16667,0.33333,2,12,2,24,8,0.5,0.25,1,1
1,0.36138,0.5,0.15385,0.30769,1,13,2,26,8,0.5,0.25,1,1
1,0.34934,1,0.66667,0.66667,2,3,2,12,8,0.25,0.25,1,1
1,0.30876,1,0.2,0.2,2,15,3,20,4,0.75,0.75,1,1
1,0.37828,1,0.625,0.625,1,5,8,20,32,0.25,0.25,1,1
1,0.35225,0.8,1,0.8,2,10,10,20,25,0.5,0.4,1,1
0,0.36726,1,0.30769,0.30769,1,4,13,8,26,0.5,0.5,2,1
0,0.35124,0.5,0.25,0.5,2,2,8,16,32,0.125,0.25,1,1
1,0.33028,0.5,0.375,0.1875,2,3,8,6,32,0.5,0.25,1,1
0,0.2685,1,0.14286,0.14286,2,1,7,4,28,0.25,0.25,2,1
1,0.4719,0.66667,0.5,0.75,2,3,6,18,24,0.16667,0.25,2,1
0,0.31723,0.8,1,0.8,1,10,10,25,20,0.4,0.5,1,1
0,0.35259,1,0.6,0.6,2,5,3,10,6,0.5,0.5,2,1
1,0.34011,0.66667,0.46667,0.7,2,15,7,30,21,0.5,0.33333,1,1
0,0.36598,0.66667,0.85714,0.57143,1,7,6,14,8,0.5,0.75,1,1
1,0.28266,0.66667,1,0.66667,1,15,15,30,20,0.5,0.75,2,1
1,0.46571,1,0.53333,0.53333,2,15,8,30,16,0.5,0.5,1,1
0,0.34938,1,0.83333,0.83333,2,6,5,24,20,0.25,0.25,2,1
1,0.41681,0.66667,1,0.66667,2,15,15,20,30,0.75,0.5,1,1
0,0.35754,0.66667,0.66667,0.44444,2,9,6,18,8,0.5,0.75,1,1
1,0.31008,0.66667,0.375,0.25,2,8,3,32,8,0.25,0.375,2,1
1,0.3045,0.5,0.2,0.4,2,3,15,8,20,0.375,0.75,2,1
0,0.31457,1,0.18182,0.18182,1,2,11,4,22,0.5,0.5,2,1
1,0.32437,0.66667,0.76923,0.86667,1,13,10,26,30,0.5,0.33333,1,1
1,0.38558,1,0.125,0.125,2,8,1,32,4,0.25,0.25,1,1
0,0.3516,0.8,1,0.8,1,5,5,16,20,0.3125,0.25,2,1
1,0.32518,1,0.25,0.25,1,3,12,4,16,0.75,0.75,1,1
1,0.27578,1,0.8125,0.8125,2,16,13,32,26,0.5,0.5,1,1
1,0.32427,1,0.5,0.5,2,8,4,16,8,0.5,0.5,1,1
0,0.31885,0.5,1,0.5,1,1,1,8,4,0.125,0.25,1,1
0,0.32911,1,0.8,0.8,1,5,4,20,16,0.25,0.25,2,1
0,0.37307,0.8,0.125,0.15625,1,1,8,5,32,0.2,0.25,1,1
0,0.45248,0.66667,1,0.66667,2,3,3,8,12,0.375,0.25,2,1
1,0.35882,0.5,0.33333,0.16667,2,3,1,24,4,0.125,0.25,2,1
1,0.35953,0.66667,1,0.66667,2,6,6,8,12,0.75,0.5,1,1
0,0.41293,0.8,0.71429,0.57143,1,5,7,16,28,0.3125,0.25,2,1
1,0.40566,0.5,0.4,0.8,2,10,4,20,16,0.5,0.25,1,1
1,0.35269,0.8,1,0.8,2,5,5,8,10,0.625,0.5,1,1
1,0.3333,0.5,0.75,0.375,1,3,4,6,16,0.5,0.25,1,1
1,0.28517,0.66667,0.57143,0.85714,1,21,12,28,24,0.75,0.5,1,1
0,0.30642,0.5,1,0.5,1,2,2,16,8,0.125,0.25,1,1
1,0.32217,0.8,1,0.8,1,15,15,20,16,0.75,0.9375,2,1
1,0.39121,1,0.75,0.75,2,3,4,12,16,0.25,0.25,1,1
1,0.51517,0.8,0.71429,0.89286,2,5,7,25,28,0.2,0.25,2,1
1,0.38776,0.5,0.66667,0.75,2,12,8,24,32,0.5,0.25,1,1
1,0.43356,1,0.85714,0.85714,1,21,18,28,24,0.75,0.75,1,1
1,0.38536,0.66667,0.66667,1,2,12,18,24,24,0.5,0.75,2,1
0,0.34923,0.5,0.8,0.625,2,5,4,10,16,0.5,0.25,2,1
1,0.54209,0.5,0.28571,0.57143,2,2,7,16,28,0.125,0.25,2,1
1,0.34818,0.5,1,0.5,2,3,3,24,12,0.125,0.25,2,1
0,0.47158,1,0.83333,0.83333,2,5,6,20,24,0.25,0.25,2,1
1,0.57578,0.8,0.75,0.6,2,3,4,6,10,0.5,0.4,1,1
0,0.35501,0.8,1,0.8,2,10,10,20,16,0.5,0.625,1,1
1,0.32793,0.66667,0.375,0.5625,1,9,24,18,32,0.5,0.75,2,1
1,0.46037,0.66667,0.85714,0.57143,2,7,6,28,16,0.25,0.375,2,1
1,0.4426,0.66667,0.44444,0.66667,1,4,9,12,18,0.33333,0.5,2,1
0,0.35086,0.66667,0.4,0.26667,1,15,6,30,8,0.5,0.75,1,1
1,0.42066,0.8,0.83333,0.66667,1,6,5,24,16,0.25,0.3125,2,1
1,0.33217,0.66667,1,0.66667,2,12,12,16,24,0.75,0.5,1,1
1,0.4126,0.8,0.8,1,2,10,8,16,16,0.625,0.5,1,1
0,0.43729,0.5,0.28571,0.14286,2,7,2,28,4,0.25,0.5,1,1
0,0.29893,0.8,0.83333,0.66667,1,15,18,16,24,0.9375,0.75,2,1
1,0.50935,0.8,0.5,0.4,2,6,3,15,6,0.4,0.5,2,1
1,0.44528,0.8,0.71429,0.57143,1,7,5,28,16,0.25,0.3125,2,1
0,0.39686,1,0.75,0.75,1,6,8,24,32,0.25,0.25,2,1
1,0.39454,1,0.5,0.5,2,3,6,4,8,0.75,0.75,1,1
1,0.39498,1,0.78571,0.78571,1,11,14,22,28,0.5,0.5,1,1
0,0.33926,0.5,0.75,0.375,1,3,4,12,32,0.25,0.125,2,1
1,0.39971,0.5,0.71429,0.35714,2,5,7,10,28,0.5,0.25,1,1
1,0.31716,0.8,0.71429,0.57143,2,15,21,16,28,0.9375,0.75,1,1
1,0.50301,0.66667,0.4,0.6,1,2,5,6,10,0.33333,0.5,2,1
0,0.35574,0.8,1,0.8,1,6,6,30,24,0.2,0.25,1,1
0,0.42552,1,0.75,0.75,2,4,3,16,12,0.25,0.25,2,1
0,0.44127,0.8,0.625,0.5,2,5,8,16,32,0.3125,0.25,2,1
0,0.37218,0.5,0.25,0.125,2,8,2,32,4,0.25,0.5,1,1
0,0.26152,1,0.6,0.6,1,15,9,20,12,0.75,0.75,2,1
1,0.38342,0.66667,0.66667,1,1,6,9,24,24,0.25,0.375,2,1
0,0.32082,1,0.28571,0.28571,2,6,21,8,28,0.75,0.75,2,1
0,0.33174,1,0.6,0.6,2,15,9,20,12,0.75,0.75,2,1
1,0.33265,0.66667,0.6,0.4,2,15,9,30,12,0.5,0.75,2,1
0,0.31308,1,1,1,2,15,15,30,30,0.5,0.5,2,1
0,0.33897,0.66667,0.375,0.25,2,3,8,8,32,0.375,0.25,2,1
0,0.29481,0.8,0.8,1,2,8,10,16,16,0.5,0.625,1,1
1,0.34375,1,0.25,0.25,1,24,6,32,8,0.75,0.75,1,1
1,0.40077,0.5,0.8,0.4,2,4,5,8,20,0.5,0.25,1,1
1,0.36065,1,0.66667,0.66667,1,12,18,16,24,0.75,0.75,1,1
1,0.39466,0.66667,0.22222,0.33333,1,2,9,8,24,0.25,0.375,2,1
1,0.34401,1,0.2,0.2,1,5,1,20,4,0.25,0.25,1,1
1,0.36159,1,1,1,2,1,1,4,4,0.25,0.25,1,1
1,0.33223,0.66667,1,0.66667,1,3,3,4,6,0.75,0.5,1,1
0,0.43419,0.5,1,0.5,2,6,6,16,8,0.375,0.75,1,1
1,0.30246,0.66667,0.28571,0.42857,2,2,7,12,28,0.16667,0.25,2,1
1,0.33833,0.8,0.4,0.5,2,5,2,16,8,0.3125,0.25,1,1
1,0.3589,0.66667,0.2,0.13333,2,15,3,30,4,0.5,0.75,2,1
1,0.34048,0.5,1,0.5,2,9,9,12,24,0.75,0.375,1,1
0,0.42645,0.66667,0.5,0.33333,1,6,3,12,4,0.5,0.75,1,1
1,0.40337,0.8,0.5,0.625,1,16,8,32,20,0.5,0.4,1,1
0,0.34011,1,0.57143,0.57143,1,14,8,28,16,0.5,0.5,2,1
1,0.36402,0.66667,0.6,0.4,2,3,5,8,20,0.375,0.25,1,1
1,0.42362,1,0.58333,0.58333,2,12,7,24,14,0.5,0.5,1,1
1,0.3576,0.8,0.83333,0.66667,2,6,5,24,16,0.25,0.3125,2,1
0,0.35687,0.8,0.4,0.5,1,8,20,16,32,0.5,0.625,1,1
1,0.28355,0.66667,0.5625,0.84375,1,9,16,27,32,0.33333,0.5,2,1
1,0.41854,0.8,0.71429,0.57143,2,15,21,16,28,0.9375,0.75,1,1
1,0.38251,0.8,0.1,0.125,2,30,3,32,4,0.9375,0.75,1,1
0,0.35575,0.5,0.33333,0.66667,1,3,1,12,8,0.25,0.125,2,1
0,0.28303,0.66667,0.83333,0.8,1,5,6,30,24,0.16667,0.25,1,1
1,0.27144,0.8,0.26667,0.33333,1,15,4,24,8,0.625,0.5,1,1
1,0.41907,1,1,1,2,8,8,16,16,0.5,0.5,1,1
1,0.35063,1,0.4375,0.4375,1,16,7,32,14,0.5,0.5,1,1
1,0.3703,1,0.5,0.5,1,6,3,24,12,0.25,0.25,1,1
0,0.35872,0.8,0.33333,0.26667,2,12,4,30,8,0.4,0.5,1,1
0,0.31803,0.66667,0.81818,0.54545,1,9,11,12,22,0.75,0.5,2,1
1,0.30051,0.8,1,0.8,2,6,6,12,15,0.5,0.4,1,1
1,0.31833,1,0.42857,0.42857,1,9,21,12,28,0.75,0.75,1,1
1,0.37967,1,0.6,0.6,2,15,9,20,12,0.75,0.75,1,1
1,0.31139,0.8,1,0.8,2,5,5,20,16,0.25,0.3125,2,1
0,0.29964,0.5,0.23077,0.46154,1,3,13,12,26,0.25,0.5,1,1
0,0.27733,0.8,0.15385,0.19231,2,13,2,26,5,0.5,0.4,2,1
0,0.27057,0.8,0.5,0.625,1,15,30,20,32,0.75,0.9375,1,1
0,0.23459,0.66667,0.46667,0.7,1,15,7,30,21,0.5,0.33333,2,1
0,0.24177,0.66667,0.125,0.1875,2,1,8,6,32,0.16667,0.25,1,1
0,0.16833,0.66667,0.5,0.33333,2,5,10,10,30,0.5,0.33333,2,1
0,0.25229,0.5,0.5,0.25,2,6,3,16,4,0.375,0.75,1,1
1,0.20904,0.5,0.33333,0.66667,1,4,12,16,24,0.25,0.5,2,1
0,0.25412,0.5,0.46667,0.93333,1,7,15,28,30,0.25,0.5,1,1
0,0.33093,0.8,0.83333,0.66667,2,15,18,16,24,0.9375,0.75,2,1
0,0.34194,0.5,0.5,1,1,3,6,24,24,0.125,0.25,1,1
0,0.2794,0.66667,0.3,0.2,1,3,10,4,20,0.75,0.5,2,1
1,0.24077,0.8,0.71429,0.57143,1,15,21,16,28,0.9375,0.75,1,1
0,0.38878,0.5,0.8,0.4,1,5,4,20,8,0.25,0.5,1,1
0,0.37243,1,0.375,0.375,2,3,8,12,32,0.25,0.25,2,1
1,0.2954,0.5,0.5,1,2,12,6,16,16,0.75,0.375,1,1
0,0.2922,1,1,1,2,9,9,12,12,0.75,0.75,2,1
1,0.26571,0.66667,0.4,0.6,1,5,2,20,12,0.25,0.16667,1,1
0,0.25441,0.8,0.71429,0.57143,1,5,7,16,28,0.3125,0.25,2,1
0,0.30481,0.66667,0.66667,1,2,4,6,8,8,0.5,0.75,1,1
1,0.25846,0.5,0.75,0.375,1,4,3,32,12,0.125,0.25,2,1
1,0.30021,1,0.33333,0.33333,1,3,1,12,4,0.25,0.25,1,1
0,0.29963,0.5,0.8,0.4,1,4,5,8,20,0.5,0.25,2,1
1,0.30346,0.66667,0.66667,1,2,12,8,16,16,0.75,0.5,1,1
0,0.32007,0.8,0.625,0.5,1,24,15,32,16,0.75,0.9375,1,1
1,0.32058,0.8,0.55556,0.44444,2,5,9,8,18,0.625,0.5,1,1
1,0.22557,0.5,1,0.5,2,4,4,16,8,0.25,0.5,2,1
0,0.31299,0.66667,0.23077,0.15385,2,13,3,26,4,0.5,0.75,1,1
0,0.27044,0.5,0.66667,0.75,1,9,6,12,16,0.75,0.375,2,1
0,0.17937,0.5,0.66667,0.33333,1,3,2,24,8,0.125,0.25,1,1
0,0.22192,0.66667,0.83333,0.55556,1,6,5,18,10,0.33333,0.5,1,1
1,0.168,0.5,0.71429,0.35714,1,5,7,10,28,0.5,0.25,1,1
0,0.1381,1,0.85714,0.85714,2,7,6,28,24,0.25,0.25,2,1
1,0.37817,1,0.72727,0.72727,2,8,11,16,22,0.5,0.5,1,1
0,0.30338,1,0.4375,0.4375,2,16,7,32,14,0.5,0.5,2,1
0,0.25734,0.5,0.6,0.83333,1,9,15,24,20,0.375,0.75,1,1
0,0.29834,0.66667,0.77778,0.85714,1,9,7,24,28,0.375,0.25,2,1
0,0.30372,0.66667,0.375,0.25,1,8,3,32,8,0.25,0.375,1,1
1,0.27577,1,0.8,0.8,1,15,12,20,16,0.75,0.75,1,1
0,0.22565,0.8,0.8,1,2,8,10,16,16,0.5,0.625,1,1
0,0.19568,0.8,0.8,0.64,2,4,5,16,25,0.25,0.2,2,1
0,0.24714,0.66667,0.33333,0.5,1,2,6,12,24,0.16667,0.25,1,1
0,0.23432,1,0.2,0.2,2,1,5,4,20,0.25,0.25,2,1
0,0.18353,0.66667,0.66667,1,2,2,3,6,6,0.33333,0.5,1,1
1,0.27843,0.66667,1,0.66667,1,12,12,24,16,0.5,0.75,2,1
0,0.27635,0.66667,0.86667,0.76923,1,13,15,26,20,0.5,0.75,1,1
0,0.24992,0.66667,0.85714,0.57143,1,6,7,8,14,0.75,0.5,2,1
0,0.11181,0.66667,0.5,0.33333,1,6,3,24,8,0.25,0.375,1,1
1,0.19799,0.8,0.2,0.25,1,2,10,8,32,0.25,0.3125,2,1
0,0.21259,0.8,0.8,1,2,12,15,16,16,0.75,0.9375,1,1
0,0.26065,0.5,0.6,0.83333,1,15,9,20,24,0.75,0.375,2,1
0,0.1833,0.8,0.6,0.75,2,12,20,24,32,0.5,0.625,1,1
1,0.20377,0.66667,0.57143,0.85714,2,12,21,24,28,0.5,0.75,2,1
1,0.15483,0.66667,0.28571,0.42857,2,7,2,28,12,0.25,0.16667,1,1
1,0.59973,1,0.2,0.2,1,5,1,20,4,0.25,0.25,1,2
0,0.5221,1,1,1,2,4,4,16,16,0.25,0.25,2,2
0,0.39523,0.8,0.625,0.5,1,5,8,8,16,0.625,0.5,2,2
1,0.45358,0.5,0.27273,0.54545,2,3,11,12,22,0.25,0.5,2,2
0,0.33618,0.66667,0.22222,0.14815,2,9,2,27,4,0.33333,0.5,1,2
1,0.33615,0.5,0.4,0.8,1,2,5,8,10,0.25,0.5,2,2
0,0.33213,0.66667,0.6,0.4,1,5,3,30,12,0.16667,0.25,1,2
1,0.32749,0.8,0.4,0.5,2,2,5,8,16,0.25,0.3125,2,2
1,0.38969,0.8,0.46154,0.57692,1,6,13,15,26,0.4,0.5,2,2
0,0.36378,0.5,0.33333,0.16667,1,3,9,4,24,0.75,0.375,2,2
1,0.37524,0.8,1,0.8,1,6,6,12,15,0.5,0.4,1,2
0,0.33336,1,0.625,0.625,2,10,16,20,32,0.5,0.5,2,2
1,0.3575,0.8,0.4,0.5,1,5,2,16,8,0.3125,0.25,1,2
0,0.35235,0.66667,0.375,0.25,1,3,8,4,16,0.75,0.5,2,2
0,0.44522,0.8,0.66667,0.53333,1,4,6,8,15,0.5,0.4,2,2
0,0.41054,0.8,1,0.8,2,15,15,20,16,0.75,0.9375,1,2
1,0.4659,1,1,1,1,5,5,10,10,0.5,0.5,1,2
0,0.38446,0.5,0.66667,0.33333,1,9,6,24,8,0.375,0.75,1,2
0,0.41122,0.66667,1,0.66667,1,4,4,24,16,0.16667,0.25,1,2
1,0.362,0.8,0.2,0.25,2,3,15,4,16,0.75,0.9375,2,2
0,0.41546,1,0.875,0.875,1,8,7,32,28,0.25,0.25,2,2
0,0.37367,0.8,0.2,0.16,2,1,5,4,25,0.25,0.2,2,2
1,0.36439,0.66667,0.66667,1,2,6,4,8,8,0.75,0.5,1,2
1,0.3647,0.5,0.5,1,2,5,10,20,20,0.25,0.5,2,2
1,0.30899,0.8,0.93333,0.85714,1,15,14,24,28,0.625,0.5,1,2
0,0.31042,0.8,0.33333,0.26667,2,4,12,8,30,0.5,0.4,2,2
0,0.27858,0.5,0.25,0.125,1,12,3,32,4,0.375,0.75,1,2
0,0.3456,0.66667,0.46667,0.7,2,15,7,30,21,0.5,0.33333,2,2
1,0.33557,1,0.83333,0.83333,2,6,5,24,20,0.25,0.25,1,2
1,0.42908,0.66667,0.64286,0.42857,1,14,9,28,12,0.5,0.75,2,2
1,0.42034,0.8,1,0.8,2,5,5,16,20,0.3125,0.25,1,2
0,0.4849,1,0.57143,0.57143,2,4,7,16,28,0.25,0.25,2,2
0,0.33568,0.5,0.5,1,1,7,14,28,28,0.25,0.5,1,2
0,0.3407,0.5,0.33333,0.16667,2,3,9,4,24,0.75,0.375,2,2
1,0.38605,0.8,0.45,0.5625,1,20,9,32,18,0.625,0.5,1,2
0,0.40111,0.8,0.625,0.5,1,8,5,20,10,0.4,0.5,1,2
0,0.44878,1,0.85714,0.85714,2,7,6,28,24,0.25,0.25,2,2
0,0.33923,0.8,1,0.8,1,6,6,15,12,0.4,0.5,1,2
1,0.32721,0.8,0.4,0.5,1,8,20,16,32,0.5,0.625,2,2
1,0.29063,1,0.83333,0.83333,1,15,18,20,24,0.75,0.75,1,2
0,0.39423,0.66667,0.5,0.33333,1,6,3,12,4,0.5,0.75,1,2
0,0.33234,0.66667,0.54545,0.36364,2,6,11,8,22,0.75,0.5,2,2
