,study,subject,age,gender,trial,time_elapsed,pump_value,n_pumps,limit,outcome,outcome_ec,outcome_rating,diff_pumps_limit,information_outcome,information_sought,information_received_ec,emotion_change_rating,next_trial_n_pumps,next_trial_bank,next_trial_points
554,E2 money,10,34,female,13,550256,86,8,3,bust,-1,-102,-5,no,0,-1,-19,9,0,0
555,E2 money,10,34,female,14,572322,55,9,8,bust,-1,-173,-1,no,0,-1,-35,7,1,49
556,E2 money,10,34,female,15,591593,7,7,8,bank,1,95,1,no,0,-1,54,10,0,0
557,E2 money,10,34,female,16,611680,93,10,9,bust,-1,-118,-1,no,0,-1,-15,8,0,0
558,E2 money,10,34,female,17,631491,71,8,6,bust,-1,-76,-2,no,0,-1,-55,7,1,532
559,E2 money,10,34,female,18,650414,76,7,9,bank,1,175,2,no,0,-1,32,3,1,81
560,E2 money,10,34,female,19,667232,27,3,3,bank,1,142,0,no,0,-1,27,7,1,147
561,E2 money,10,34,female,20,686977,21,7,12,bank,1,47,5,no,0,-1,61,5,1,270
562,E2 money,10,34,female,21,705458,54,5,8,bank,1,71,3,no,0,-1,53,2,1,126
563,E2 money,10,34,female,22,721431,63,2,4,bank,1,45,2,no,0,-1,62,5,0,0
564,E2 money,10,34,female,23,737930,58,5,2,bust,-1,-141,-3,no,0,-1,34,6,1,354
565,E2 money,10,34,female,24,757015,59,6,7,bank,1,163,1,no,0,-1,46,2,0,0
566,E2 money,10,34,female,25,773476,30,2,0,bust,-1,83,-2,no,0,-1,85,5,1,225
567,E2 money,10,34,female,26,791211,45,5,9,bank,1,147,4,no,0,-1,133,8,0,0
568,E2 money,10,34,female,27,810455,27,8,7,bust,-1,-47,-1,no,0,-1,34,10,0,0
569,E2 money,10,34,female,28,832074,99,10,4,bust,-1,-131,-6,no,0,-1,66,7,1,70
570,E2 money,10,34,female,29,850075,10,7,11,bank,1,137,4,no,0,-1,91,8,0,0
571,E2 money,10,34,female,30,869277,45,8,7,bust,-1,-128,-1,no,0,-1,69,7,1,224
572,E2 money,10,34,female,31,889642,32,7,9,bank,1,63,2,no,0,-1,66,9,0,0
573,E2 money,10,34,female,32,911660,97,9,3,bust,-1,-148,-6,yes,1,1,103,9,0,0
574,E2 money,10,34,female,33,932526,62,9,1,bust,-1,-97,-8,no,0,-1,54,6,0,0
575,E2 money,10,34,female,34,953629,68,6,2,bust,-1,-82,-4,no,0,-1,50,2,1,10
576,E2 money,10,34,female,35,972075,5,2,11,bank,1,94,9,no,0,-1,31,8,1,688
577,E2 money,10,34,female,36,992967,86,8,12,bank,1,188,4,no,0,-1,49,2,1,72
578,E2 money,10,34,female,37,1008021,36,2,3,bank,1,104,1,no,0,-1,59,9,0,0
579,E2 money,10,34,female,38,1033155,52,9,0,bust,-1,-77,-9,no,0,-1,178,7,1,378
580,E2 money,10,34,female,39,1055189,54,7,8,bank,1,172,1,no,0,-1,58,11,0,0
581,E2 money,10,34,female,40,1077087,5,11,0,bust,-1,-182,-11,no,0,-1,77,6,1,564
582,E2 money,10,34,female,41,1101356,94,6,8,bank,1,161,2,no,0,-1,93,3,1,240
583,E2 money,10,34,female,42,1117997,80,3,7,bank,1,114,4,no,0,-1,23,7,1,511
584,E2 money,10,34,female,43,1136675,73,7,9,bank,1,84,2,no,0,-1,58,6,1,300
585,E2 money,10,34,female,44,1155243,50,6,10,bank,1,112,4,no,0,-1,90,6,0,0
586,E2 money,10,34,female,45,1179872,94,6,1,bust,-1,-51,-5,no,0,-1,23,7,1,343
587,E2 money,10,34,female,46,1214857,49,7,9,bank,1,46,2,no,0,-1,49,10,1,860
588,E2 money,10,34,female,47,1236439,86,10,12,bank,1,188,2,no,0,-1,159,6,0,0
589,E2 money,10,34,female,48,1262467,54,6,5,bust,-1,-63,-1,no,0,-1,-7,8,1,624
590,E2 money,10,34,female,49,1283333,78,8,8,bank,1,82,0,no,0,-1,79,2,1,196
591,E2 money,10,34,female,50,1299571,98,2,2,bank,1,84,0,yes,1,1,200,9,0,0
592,E2 money,10,34,female,51,1320395,24,9,0,bust,-1,-150,-9,no,0,-1,60,6,1,408
593,E2 money,10,34,female,52,1339278,68,6,7,bank,1,200,1,no,0,-1,71,8,0,0
594,E2 money,10,34,female,53,1360949,99,8,1,bust,-1,-104,-7,no,0,-1,19,5,1,230
595,E2 money,10,34,female,54,1377586,46,5,7,bank,1,71,2,no,0,-1,75,6,1,168
596,E2 money,10,34,female,55,1397399,28,6,12,bank,1,117,6,no,0,-1,33,4,1,92
597,E2 money,10,34,female,56,1415030,23,4,5,bank,1,55,1,no,0,-1,130,6,1,222
598,E2 money,10,34,female,57,1433337,37,6,10,bank,1,61,4,no,0,-1,55,8,0,0
599,E2 money,10,34,female,58,1454617,81,8,2,bust,-1,-118,-6,no,0,-1,-11,4,1,192
600,E2 money,10,34,female,59,1473137,48,4,7,bank,1,76,3,no,0,-1,84,NA,NA,NA
601,E2 money,11,28,female,0,497041,65,4,10,bank,1,47,6,no,0,-1,0,5,0,0
602,E2 money,11,28,female,1,516964,42,5,0,bust,-1,-68,-5,no,0,-1,0,4,1,240
603,E2 money,11,28,female,2,535766,60,4,10,bank,1,33,6,no,0,-1,0,3,0,0
604,E2 money,11,28,female,3,552435,70,3,1,bust,-1,-44,-2,no,0,-1,0,6,1,204
605,E2 money,11,28,female,4,570863,34,6,11,bank,1,73,5,no,0,-1,0,2,1,84
606,E2 money,11,28,female,5,585659,42,2,12,bank,1,15,10,no,0,-1,0,5,0,0
607,E2 money,11,28,female,6,607432,10,5,3,bust,-1,-33,-2,no,0,-1,0,5,0,0
608,E2 money,11,28,female,7,623738,31,5,3,bust,-1,-77,-2,no,0,-1,0,2,0,0
609,E2 money,11,28,female,8,636092,52,2,1,bust,-1,-108,-1,no,0,-1,0,2,1,198
610,E2 money,11,28,female,9,651223,99,2,9,bank,1,82,7,no,0,-1,0,3,1,126
611,E2 money,11,28,female,10,666156,42,3,6,bank,1,48,3,no,0,-1,0,3,0,0
612,E2 money,11,28,female,11,682767,47,3,0,bust,-1,-50,-3,no,0,-1,0,7,1,28
613,E2 money,11,28,female,12,702100,4,7,11,bank,1,19,4,no,0,-1,0,3,1,135
614,E2 money,11,28,female,13,718763,45,3,7,bank,1,31,4,no,0,-1,0,5,1,165
615,E2 money,11,28,female,14,735526,33,5,12,bank,1,47,7,no,0,-1,0,4,0,0
616,E2 money,11,28,female,15,751603,26,4,1,bust,-1,-57,-3,no,0,-1,0,4,1,252
617,E2 money,11,28,female,16,769551,63,4,4,bank,1,90,0,no,0,-1,0,2,1,200
618,E2 money,11,28,female,17,787763,100,2,10,bank,1,45,8,no,0,-1,0,3,0,0
619,E2 money,11,28,female,18,801772,51,3,1,bust,-1,-22,-2,no,0,-1,0,3,1,9
620,E2 money,11,28,female,19,816162,3,3,4,bank,1,0,1,no,0,-1,0,5,0,0
621,E2 money,11,28,female,20,833781,44,5,4,bust,-1,-45,-1,no,0,-1,0,5,1,490
622,E2 money,11,28,female,21,849961,98,5,12,bank,1,31,7,no,0,-1,0,2,0,0
623,E2 money,11,28,female,22,865713,100,2,0,bust,-1,-122,-2,no,0,-1,0,3,0,0
624,E2 money,11,28,female,23,880815,57,3,0,bust,-1,-16,-3,no,0,-1,0,6,1,222
625,E2 money,11,28,female,24,897002,37,6,6,bank,1,64,0,no,0,-1,0,4,1,68
626,E2 money,11,28,female,25,912048,17,4,4,bank,1,50,0,no,0,-1,0,6,1,54
627,E2 money,11,28,female,26,931890,9,6,9,bank,1,27,3,no,0,-1,0,5,0,0
628,E2 money,11,28,female,27,946346,4,5,1,bust,-1,-5,-4,no,0,-1,0,5,0,0
629,E2 money,11,28,female,28,961069,11,5,0,bust,-1,-19,-5,no,0,-1,0,4,1,136
630,E2 money,11,28,female,29,975508,34,4,6,bank,1,22,2,no,0,-1,0,3,1,96
631,E2 money,11,28,female,30,994850,32,3,3,bank,1,20,0,no,0,-1,0,3,1,147
632,E2 money,11,28,female,31,1009245,49,3,4,bank,1,23,1,no,0,-1,0,3,1,234
633,E2 money,11,28,female,32,1026305,78,3,9,bank,1,50,6,no,0,-1,0,6,1,60
634,E2 money,11,28,female,33,1044210,10,6,10,bank,1,34,4,no,0,-1,0,2,1,120
635,E2 money,11,28,female,34,1056878,60,2,5,bank,1,31,3,no,0,-1,0,1,1,64
636,E2 money,11,28,female,35,1072820,64,1,10,bank,1,59,9,no,0,-1,0,2,0,0
637,E2 money,11,28,female,36,1085760,56,2,0,bust,-1,-70,-2,no,0,-1,0,3,1,129
638,E2 money,11,28,female,37,1098352,43,3,12,bank,1,20,9,no,0,-1,0,1,1,75
639,E2 money,11,28,female,38,1111648,75,1,11,bank,1,15,10,no,0,-1,0,5,1,175
640,E2 money,11,28,female,39,1127051,35,5,5,bank,1,30,0,no,0,-1,0,1,1,73
641,E2 money,11,28,female,40,1138732,73,1,4,bank,1,35,3,no,0,-1,0,2,1,108
642,E2 money,11,28,female,41,1150384,54,2,12,bank,1,14,10,no,0,-1,0,1,0,0
643,E2 money,11,28,female,42,1165465,93,1,0,bust,-1,-137,-1,no,0,-1,0,4,0,0
644,E2 money,11,28,female,43,1179197,47,4,3,bust,-1,-69,-1,no,0,-1,0,5,1,160
645,E2 money,11,28,female,44,1195025,32,5,7,bank,1,32,2,no,0,-1,0,3,1,48
646,E2 money,11,28,female,45,1209187,16,3,8,bank,1,6,5,no,0,-1,0,3,1,258
647,E2 money,11,28,female,46,1225319,86,3,12,bank,1,27,9,no,0,-1,0,4,1,36
648,E2 money,11,28,female,47,1240651,9,4,4,bank,1,31,0,no,0,-1,0,4,1,200
649,E2 money,11,28,female,48,1259053,50,4,4,bank,1,41,0,no,0,-1,0,4,0,0
650,E2 money,11,28,female,49,1273879,37,4,2,bust,-1,-27,-2,no,0,-1,0,4,1,84
651,E2 money,11,28,female,50,1288804,21,4,5,bank,1,6,1,no,0,-1,0,8,0,0
652,E2 money,11,28,female,51,1305391,2,8,3,bust,-1,-10,-5,no,0,-1,0,2,1,120
653,E2 money,11,28,female,52,1317952,60,2,7,bank,1,15,5,no,0,-1,0,2,1,164
654,E2 money,11,28,female,53,1331599,82,2,5,bank,1,11,3,no,0,-1,0,4,1,28
655,E2 money,11,28,female,54,1344692,7,4,4,bank,1,8,0,no,0,-1,0,3,0,0
656,E2 money,11,28,female,55,1357443,72,3,1,bust,-1,-34,-2,no,0,-1,0,4,1,124
657,E2 money,11,28,female,56,1371150,31,4,7,bank,1,11,3,no,0,-1,0,2,1,168
658,E2 money,11,28,female,57,1383713,84,2,5,bank,1,20,3,no,0,-1,0,4,1,12
659,E2 money,11,28,female,58,1396880,3,4,11,bank,1,7,7,no,0,-1,0,3,1,198
660,E2 money,11,28,female,59,1410873,66,3,8,bank,1,5,5,no,0,-1,0,NA,NA,NA
661,E2 money,12,20,male,0,171720,58,2,9,bank,1,200,7,no,0,-1,-4,1,1,71
662,E2 money,12,20,male,1,187907,71,1,12,bank,1,200,11,no,0,-1,-9,1,1,69
663,E2 money,12,20,male,2,203140,69,1,6,bank,1,200,5,no,0,-1,-7,1,1,93
664,E2 money,12,20,male,3,224665,93,1,1,bank,1,200,0,no,0,-1,-3,2,1,194
665,E2 money,12,20,male,4,242314,97,2,11,bank,1,200,9,no,0,-1,-4,2,1,154
666,E2 money,12,20,male,5,256197,77,2,3,bank,1,200,1,no,0,-1,-3,1,1,91
667,E2 money,12,20,male,6,270348,91,1,8,bank,1,200,7,no,0,-1,-4,3,1,51
668,E2 money,12,20,male,7,289026,17,3,11,bank,1,200,8,no,0,-1,-7,2,1,64
669,E2 money,12,20,male,8,302766,32,2,7,bank,1,200,5,no,0,-1,-3,3,1,261
670,E2 money,12,20,male,9,324194,87,3,8,bank,1,200,5,no,0,-1,-5,2,1,136
671,E2 money,12,20,male,10,337967,68,2,12,bank,1,200,10,no,0,-1,-8,12,0,0
672,E2 money,12,20,male,11,362538,62,12,6,bust,-1,-200,-6,no,0,-1,-6,4,1,108
673,E2 money,12,20,male,12,381065,27,4,4,bank,1,200,0,no,0,-1,-5,5,0,0
674,E2 money,12,20,male,13,396079,31,5,3,bust,-1,-200,-2,no,0,-1,-4,4,1,68
675,E2 money,12,20,male,14,424537,17,4,4,bank,1,200,0,no,0,-1,-6,7,0,0
676,E2 money,12,20,male,15,440869,37,7,1,bust,-1,-200,-6,no,0,-1,-6,4,1,384
677,E2 money,12,20,male,16,456956,96,4,12,bank,1,200,8,no,0,-1,-6,12,0,0
678,E2 money,12,20,male,17,477088,100,12,3,bust,-1,-200,-9,no,0,-1,-6,4,1,60
679,E2 money,12,20,male,18,490259,15,4,10,bank,1,200,6,no,0,-1,-10,3,1,174
680,E2 money,12,20,male,19,503625,58,3,9,bank,1,200,6,no,0,-1,-4,4,1,320
681,E2 money,12,20,male,20,519513,80,4,12,bank,1,200,8,no,0,-1,-5,9,0,0
682,E2 money,12,20,male,21,538700,22,9,6,bust,-1,-200,-3,no,0,-1,-4,4,1,244
683,E2 money,12,20,male,22,561788,61,4,7,bank,1,200,3,no,0,-1,-5,8,1,280
684,E2 money,12,20,male,23,596917,35,8,8,bank,1,200,0,no,0,-1,-4,12,0,0
685,E2 money,12,20,male,24,618904,98,12,11,bust,-1,-200,-1,no,0,-1,-6,4,1,52
686,E2 money,12,20,male,25,632590,13,4,8,bank,1,200,4,no,0,-1,-7,9,0,0
687,E2 money,12,20,male,26,655335,18,9,7,bust,-1,-200,-2,no,0,-1,-9,6,0,0
688,E2 money,12,20,male,27,670754,30,6,2,bust,-1,-200,-4,no,0,-1,-4,7,0,0
689,E2 money,12,20,male,28,700793,81,7,2,bust,-1,-200,-5,no,0,-1,-5,12,0,0
690,E2 money,12,20,male,29,722675,3,12,4,bust,-1,-200,-8,no,0,-1,-5,4,0,0
691,E2 money,12,20,male,30,757395,12,4,3,bust,-1,-200,-1,no,0,-1,-7,3,0,0
692,E2 money,12,20,male,31,770592,82,3,2,bust,-1,-200,-1,no,0,-1,-3,4,1,300
693,E2 money,12,20,male,32,784195,75,4,9,bank,1,200,5,no,0,-1,-3,3,0,0
694,E2 money,12,20,male,33,803273,17,3,2,bust,-1,-200,-1,no,0,-1,-5,8,1,240
695,E2 money,12,20,male,34,820120,30,8,9,bank,1,200,1,no,0,-1,-3,12,0,0
696,E2 money,12,20,male,35,846732,92,12,2,bust,-1,-200,-10,no,0,-1,-6,5,1,90
697,E2 money,12,20,male,36,859982,18,5,9,bank,1,200,4,no,0,-1,-5,6,1,408
698,E2 money,12,20,male,37,888447,68,6,8,bank,1,200,2,no,0,-1,-2,12,0,0
699,E2 money,12,20,male,38,909697,99,12,6,bust,-1,-200,-6,no,0,-1,-5,4,1,48
700,E2 money,12,20,male,39,927908,12,4,5,bank,1,200,1,no,0,-1,-4,12,0,0
701,E2 money,12,20,male,40,947381,89,12,4,bust,-1,-200,-8,no,0,-1,-3,12,0,0
702,E2 money,12,20,male,41,965141,69,12,3,bust,-1,-200,-9,no,0,-1,-9,5,1,195
703,E2 money,12,20,male,42,981710,39,5,8,bank,1,200,3,no,0,-1,-9,4,1,80
704,E2 money,12,20,male,43,1003792,20,4,7,bank,1,200,3,no,0,-1,-2,12,0,0
705,E2 money,12,20,male,44,1023146,4,12,9,bust,-1,-200,-3,no,0,-1,-4,12,0,0
706,E2 money,12,20,male,45,1041924,8,12,11,bust,-1,-200,-1,no,0,-1,-3,12,0,0
707,E2 money,12,20,male,46,1061407,15,12,7,bust,-1,-200,-5,no,0,-1,-5,12,0,0
708,E2 money,12,20,male,47,1079462,87,12,9,bust,-1,-200,-3,no,0,-1,-4,5,1,45
709,E2 money,12,20,male,48,1094008,9,5,10,bank,1,200,5,no,0,-1,-6,4,1,208
710,E2 money,12,20,male,49,1109748,52,4,11,bank,1,200,7,no,0,-1,-4,5,0,0
711,E2 money,12,20,male,50,1126692,25,5,1,bust,-1,-200,-4,no,0,-1,-4,4,1,40
712,E2 money,12,20,male,51,1141073,10,4,12,bank,1,200,8,no,0,-1,-7,12,0,0
713,E2 money,12,20,male,52,1161238,90,12,0,bust,-1,-200,-12,no,0,-1,-8,12,0,0
714,E2 money,12,20,male,53,1178378,78,12,7,bust,-1,-200,-5,no,0,-1,-8,12,0,0
715,E2 money,12,20,male,54,1195403,75,12,4,bust,-1,-200,-8,no,0,-1,-6,12,0,0
716,E2 money,12,20,male,55,1215745,14,12,1,bust,-1,-200,-11,no,0,-1,-3,12,0,0
717,E2 money,12,20,male,56,1235892,52,12,1,bust,-1,-200,-11,no,0,-1,-6,12,1,648
718,E2 money,12,20,male,57,1255557,54,12,12,bank,1,200,0,no,0,-1,-5,3,0,0
719,E2 money,12,20,male,58,1268156,75,3,1,bust,-1,-200,-2,no,0,-1,-3,5,0,0
720,E2 money,12,20,male,59,1282504,13,5,4,bust,-1,-200,-1,no,0,-1,-7,NA,NA,NA
721,E2 money,13,35,female,0,223021,87,5,9,bank,1,122,4,no,0,-1,4,9,0,0
722,E2 money,13,35,female,1,252915,7,9,3,bust,-1,-4,-6,no,0,-1,0,7,1,665
723,E2 money,13,35,female,2,280541,95,7,11,bank,1,116,4,no,0,-1,-3,8,0,0
724,E2 money,13,35,female,3,316344,7,8,5,bust,-1,-6,-3,no,0,-1,0,5,0,0
725,E2 money,13,35,female,4,347981,64,5,4,bust,-1,-98,-1,no,0,-1,0,7,0,0
726,E2 money,13,35,female,5,378169,73,7,5,bust,-1,-55,-2,yes,1,1,-71,7,1,287
727,E2 money,13,35,female,6,401578,41,7,11,bank,1,46,4,no,0,-1,0,12,0,0
728,E2 money,13,35,female,7,442271,2,12,2,bust,-1,0,-10,no,0,-1,0,5,0,0
729,E2 money,13,35,female,8,467578,24,5,3,bust,-1,-26,-2,no,0,-1,0,5,0,0
730,E2 money,13,35,female,9,490661,26,5,3,bust,-1,-28,-2,no,0,-1,0,5,0,0
731,E2 money,13,35,female,10,524048,97,5,4,bust,-1,-86,-1,yes,1,1,-24,5,1,55
732,E2 money,13,35,female,11,545957,11,5,5,bank,1,0,0,no,0,-1,0,5,0,0
733,E2 money,13,35,female,12,563265,11,5,2,bust,-1,-25,-3,no,0,-1,0,5,1,55
734,E2 money,13,35,female,13,589631,11,5,6,bank,1,45,1,no,0,-1,0,5,0,0
735,E2 money,13,35,female,14,613577,13,5,3,bust,-1,-26,-2,no,0,-1,0,5,1,300
736,E2 money,13,35,female,15,635591,60,5,7,bank,1,72,2,no,0,-1,0,5,1,360
737,E2 money,13,35,female,16,655205,72,5,9,bank,1,50,4,yes,1,1,-19,5,1,420
738,E2 money,13,35,female,17,674476,84,5,9,bank,1,58,4,no,0,-1,0,5,1,260
739,E2 money,13,35,female,18,695496,52,5,8,bank,1,42,3,no,0,-1,0,5,1,225
740,E2 money,13,35,female,19,718957,45,5,11,bank,1,44,6,no,0,-1,0,5,1,75
741,E2 money,13,35,female,20,734692,15,5,6,bank,1,40,1,no,0,-1,0,5,0,0
742,E2 money,13,35,female,21,752862,48,5,2,bust,-1,-13,-3,no,0,-1,0,5,0,0
743,E2 money,13,35,female,22,771922,56,5,2,bust,-1,-25,-3,no,0,-1,0,5,1,370
744,E2 money,13,35,female,23,797914,74,5,10,bank,1,58,5,no,0,-1,0,5,0,0
745,E2 money,13,35,female,24,826381,64,5,4,bust,-1,-29,-1,no,0,-1,0,5,1,120
746,E2 money,13,35,female,25,864455,24,5,10,bank,1,39,5,no,0,-1,0,5,0,0
747,E2 money,13,35,female,26,893437,39,5,1,bust,-1,-27,-4,no,0,-1,0,4,1,400
748,E2 money,13,35,female,27,918443,100,4,11,bank,1,93,7,no,0,-1,0,5,0,0
749,E2 money,13,35,female,28,946780,34,5,4,bust,-1,-63,-1,no,0,-1,0,4,0,0
750,E2 money,13,35,female,29,968968,77,4,1,bust,-1,-68,-3,no,0,-1,0,5,0,0
751,E2 money,13,35,female,30,996050,42,5,2,bust,-1,-29,-3,no,0,-1,0,4,0,0
752,E2 money,13,35,female,31,1023271,85,4,0,bust,-1,-9,-4,no,0,-1,0,5,1,250
753,E2 money,13,35,female,32,1075561,50,5,12,bank,1,33,7,no,0,-1,-3,4,1,328
754,E2 money,13,35,female,33,1094875,82,4,12,bank,1,32,8,no,0,-1,0,5,1,140
755,E2 money,13,35,female,34,1122655,28,5,11,bank,1,26,6,no,0,-1,0,5,0,0
756,E2 money,13,35,female,35,1139958,48,5,4,bust,-1,-16,-1,no,0,-1,0,5,1,110
757,E2 money,13,35,female,36,1164834,22,5,5,bank,1,32,0,no,0,-1,0,5,1,295
758,E2 money,13,35,female,37,1229365,59,5,8,bank,1,44,3,no,0,-1,0,5,1,190
759,E2 money,13,35,female,38,1285667,38,5,6,bank,1,53,1,no,0,-1,0,7,1,70
760,E2 money,13,35,female,39,1315738,10,7,12,bank,1,34,5,no,0,-1,0,4,1,264
761,E2 money,13,35,female,40,1337480,66,4,12,bank,1,27,8,no,0,-1,0,5,0,0
762,E2 money,13,35,female,41,1356652,55,5,1,bust,-1,-32,-4,no,0,-1,0,5,0,0
763,E2 money,13,35,female,42,1375995,41,5,3,bust,-1,-20,-2,no,0,-1,0,5,1,230
764,E2 money,13,35,female,43,1401652,46,5,5,bank,1,38,0,no,0,-1,0,5,0,0
765,E2 money,13,35,female,44,1431678,17,5,0,bust,-1,-39,-5,no,0,-1,0,7,1,35
766,E2 money,13,35,female,45,1461872,5,7,9,bank,1,16,2,no,0,-1,0,5,1,245
767,E2 money,13,35,female,46,1490705,49,5,9,bank,1,36,4,no,0,-1,0,4,1,304
768,E2 money,13,35,female,47,1511106,76,4,11,bank,1,50,7,no,0,-1,0,5,1,310
769,E2 money,13,35,female,48,1533119,62,5,9,bank,1,21,4,no,0,-1,0,4,1,292
770,E2 money,13,35,female,49,1553925,73,4,8,bank,1,26,4,no,0,-1,0,4,1,340
771,E2 money,13,35,female,50,1583255,85,4,11,bank,1,41,7,no,0,-1,0,5,1,475
772,E2 money,13,35,female,51,1603753,95,5,10,bank,1,68,5,no,0,-1,0,5,1,200
773,E2 money,13,35,female,52,1632686,40,5,6,bank,1,37,1,no,0,-1,0,6,1,150
774,E2 money,13,35,female,53,1651132,25,6,9,bank,1,26,3,no,0,-1,0,5,1,160
775,E2 money,13,35,female,54,1669111,32,5,6,bank,1,37,1,no,0,-1,0,4,1,324
776,E2 money,13,35,female,55,1706451,81,4,7,bank,1,70,3,no,0,-1,0,8,0,0
777,E2 money,13,35,female,56,1726149,1,8,7,bust,-1,0,-1,no,0,-1,0,5,1,155
778,E2 money,13,35,female,57,1744140,31,5,10,bank,1,38,5,no,0,-1,0,5,1,155
779,E2 money,13,35,female,58,1768388,31,5,7,bank,1,83,2,yes,1,1,0,5,1,110
780,E2 money,13,35,female,59,1790574,22,5,10,bank,1,0,5,no,0,-1,-1,NA,NA,NA
781,E2 money,14,30,female,0,194044,42,10,9,bust,-1,-60,-1,yes,1,1,-50,5,1,480
782,E2 money,14,30,female,1,218396,96,5,5,bank,1,45,0,no,0,-1,49,5,1,250
783,E2 money,14,30,female,2,239971,50,5,5,bank,1,63,0,no,0,-1,42,6,1,540
784,E2 money,14,30,female,3,259569,90,6,11,bank,1,38,5,no,0,-1,24,6,1,426
785,E2 money,14,30,female,4,281416,71,6,11,bank,1,34,5,no,0,-1,45,7,1,224
786,E2 money,14,30,female,5,300222,32,7,9,bank,1,33,2,no,0,-1,38,8,1,560
787,E2 money,14,30,female,6,324922,70,8,11,bank,1,33,3,no,0,-1,58,8,0,0
788,E2 money,14,30,female,7,345797,26,8,1,bust,-1,52,-7,no,0,-1,-38,6,1,522
789,E2 money,14,30,female,8,364411,87,6,10,bank,1,48,4,no,0,-1,39,5,1,120
790,E2 money,14,30,female,9,384713,24,5,10,bank,1,54,5,no,0,-1,32,6,0,0
791,E2 money,14,30,female,10,405327,82,6,2,bust,-1,-54,-4,no,0,-1,-42,6,1,450
792,E2 money,14,30,female,11,422892,75,6,11,bank,1,57,5,no,0,-1,59,4,1,392
793,E2 money,14,30,female,12,441962,98,4,11,bank,1,47,7,no,0,-1,44,6,0,0
794,E2 money,14,30,female,13,467712,82,6,1,bust,-1,24,-5,no,0,-1,-38,4,0,0
795,E2 money,14,30,female,14,484998,98,4,3,bust,-1,-58,-1,no,0,-1,-30,10,0,0
796,E2 money,14,30,female,15,508075,34,10,7,bust,-1,-58,-3,no,0,-1,-21,4,1,312
797,E2 money,14,30,female,16,528512,78,4,8,bank,1,53,4,no,0,-1,36,12,0,0
798,E2 money,14,30,female,17,550307,1,12,1,bust,-1,-53,-11,no,0,-1,-31,5,0,0
799,E2 money,14,30,female,18,567729,47,5,4,bust,-1,-48,-1,no,0,-1,-36,10,0,0
800,E2 money,14,30,female,19,594655,18,10,7,bust,-1,-69,-3,no,0,-1,0,6,0,0
801,E2 money,14,30,female,20,619857,43,6,0,bust,-1,0,-6,no,0,-1,-16,5,0,0
802,E2 money,14,30,female,21,636472,43,5,0,bust,-1,-44,-5,no,0,-1,-16,4,1,72
803,E2 money,14,30,female,22,653567,18,4,4,bank,1,33,0,no,0,-1,50,2,1,102
804,E2 money,14,30,female,23,671445,51,2,12,bank,1,58,10,no,0,-1,39,6,0,0
805,E2 money,14,30,female,24,694531,13,6,5,bust,-1,-34,-1,no,0,-1,-37,5,0,0
806,E2 money,14,30,female,25,711386,25,5,0,bust,-1,41,-5,no,0,-1,-45,3,1,99
807,E2 money,14,30,female,26,730192,33,3,12,bank,1,40,9,no,0,-1,24,3,1,111
808,E2 money,14,30,female,27,744392,37,3,9,bank,1,55,6,no,0,-1,33,2,1,138
809,E2 money,14,30,female,28,759821,69,2,3,bank,1,52,1,no,0,-1,39,3,0,0
810,E2 money,14,30,female,29,776357,81,3,2,bust,-1,-68,-1,no,0,-1,-35,5,0,0
811,E2 money,14,30,female,30,792315,17,5,0,bust,-1,-45,-5,no,0,-1,-50,3,1,162
812,E2 money,14,30,female,31,806577,54,3,9,bank,1,59,6,no,0,-1,59,3,0,0
813,E2 money,14,30,female,32,820120,95,3,2,bust,-1,-51,-1,no,0,-1,-30,10,0,0
814,E2 money,14,30,female,33,842942,10,10,5,bust,-1,-36,-5,no,0,-1,-51,2,1,158
815,E2 money,14,30,female,34,862285,79,2,10,bank,1,34,8,no,0,-1,26,3,0,0
816,E2 money,14,30,female,35,876972,43,3,2,bust,-1,-48,-1,no,0,-1,-49,3,1,138
817,E2 money,14,30,female,36,890866,46,3,9,bank,1,50,6,no,0,-1,33,3,1,123
818,E2 money,14,30,female,37,906113,41,3,5,bank,1,34,2,no,0,-1,32,5,1,345
819,E2 money,14,30,female,38,922248,69,5,11,bank,1,53,6,no,0,-1,38,3,0,0
820,E2 money,14,30,female,39,938726,98,3,1,bust,-1,-54,-2,no,0,-1,-37,2,1,168
821,E2 money,14,30,female,40,955069,84,2,6,bank,1,47,4,no,0,-1,-41,10,0,0
822,E2 money,14,30,female,41,972555,26,10,6,bust,-1,-46,-4,no,0,-1,-35,4,1,148
823,E2 money,14,30,female,42,988442,37,4,6,bank,1,39,2,no,0,-1,46,4,1,200
824,E2 money,14,30,female,43,1002724,50,4,7,bank,1,49,3,no,0,-1,25,3,1,183
825,E2 money,14,30,female,44,1016972,61,3,3,bank,1,44,0,no,0,-1,68,3,1,156
826,E2 money,14,30,female,45,1031090,52,3,9,bank,1,39,6,no,0,-1,49,3,1,192
827,E2 money,14,30,female,46,1044456,64,3,8,bank,1,64,5,no,0,-1,57,3,1,255
828,E2 money,14,30,female,47,1059681,85,3,6,bank,1,50,3,no,0,-1,34,3,1,207
829,E2 money,14,30,female,48,1074053,69,3,3,bank,1,59,0,no,0,-1,41,5,1,330
830,E2 money,14,30,female,49,1095517,66,5,5,bank,1,74,0,no,0,-1,34,3,1,234
831,E2 money,14,30,female,50,1110978,78,3,9,bank,1,39,6,no,0,-1,34,5,1,95
