,study,subject,age,gender,trial,time_elapsed,pump_value,n_pumps,limit,outcome,outcome_ec,outcome_rating,diff_pumps_limit,information_outcome,information_sought,information_received_ec,emotion_change_rating,next_trial_n_pumps,next_trial_bank,next_trial_points
1000,E4 effort with bonus,17,22,male,39,1669013,83,5,7,bank,1,97,2,yes,1,1,-24,8,0,0
1001,E4 effort with bonus,17,22,male,40,1708084,91,8,5,bust,-1,-102,-3,yes,1,1,-52,3,0,0
1002,E4 effort with bonus,17,22,male,41,1735219,44,3,1,bust,-1,-49,-2,yes,1,1,61,8,0,0
1003,E4 effort with bonus,17,22,male,42,1770567,12,8,0,bust,-1,-94,-8,yes,1,1,149,3,1,96
1004,E4 effort with bonus,17,22,male,43,1803878,32,3,6,bank,1,77,3,yes,1,1,-44,5,1,290
1005,E4 effort with bonus,17,22,male,44,1838022,58,5,5,bank,1,90,0,yes,1,1,199,7,1,266
1006,E4 effort with bonus,17,22,male,45,1870152,38,7,7,bank,1,134,0,yes,1,1,200,3,1,171
1007,E4 effort with bonus,17,22,male,46,1902192,57,3,9,bank,1,72,6,yes,1,1,-114,6,0,0
1008,E4 effort with bonus,17,22,male,47,1930971,7,6,0,bust,-1,-45,-6,yes,1,1,173,4,1,44
1009,E4 effort with bonus,17,22,male,48,1968320,11,4,10,bank,1,64,6,yes,1,1,-84,10,0,0
1010,E4 effort with bonus,17,22,male,49,1998921,4,10,4,bust,-1,-48,-6,yes,1,1,-67,5,1,30
1011,E4 effort with bonus,17,22,male,50,2028407,6,5,12,bank,1,56,7,yes,1,1,-66,6,1,288
1012,E4 effort with bonus,17,22,male,51,2058456,48,6,6,bank,1,105,0,yes,1,1,197,4,0,0
1013,E4 effort with bonus,17,22,male,52,2091026,20,4,1,bust,-1,-42,-3,yes,1,1,48,7,0,0
1014,E4 effort with bonus,17,22,male,53,2127408,77,7,3,bust,-1,-141,-4,yes,1,1,102,5,1,55
1015,E4 effort with bonus,17,22,male,54,2157109,11,5,12,bank,1,78,7,yes,1,1,-61,8,0,0
1016,E4 effort with bonus,17,22,male,55,2192063,41,8,1,bust,-1,-116,-7,yes,1,1,134,5,1,445
1017,E4 effort with bonus,17,22,male,56,2227072,89,5,8,bank,1,112,3,yes,1,1,33,6,0,0
1018,E4 effort with bonus,17,22,male,57,2260812,5,6,2,bust,-1,-58,-4,yes,1,1,111,6,1,72
1019,E4 effort with bonus,17,22,male,58,2292008,12,6,12,bank,1,91,6,yes,1,1,-72,4,0,0
1020,E4 effort with bonus,17,22,male,59,2322316,71,4,2,bust,-1,-131,-2,yes,1,1,-111,NA,NA,NA
1021,E4 effort with bonus,18,34,male,0,261385,22,3,2,bust,-1,-136,-1,no,0,-1,0,1,1,1
1022,E4 effort with bonus,18,34,male,1,288991,1,1,10,bank,1,14,9,no,0,-1,0,6,0,0
1023,E4 effort with bonus,18,34,male,2,318143,4,6,1,bust,-1,-89,-5,no,0,-1,0,10,0,0
1024,E4 effort with bonus,18,34,male,3,342448,80,10,2,bust,-1,-169,-8,no,0,-1,0,11,0,0
1025,E4 effort with bonus,18,34,male,4,367108,34,11,9,bust,-1,-142,-2,no,0,-1,0,10,0,0
1026,E4 effort with bonus,18,34,male,5,390475,6,10,0,bust,-1,-143,-10,no,0,-1,0,11,0,0
1027,E4 effort with bonus,18,34,male,6,414110,85,11,8,bust,-1,-138,-3,no,0,-1,0,10,0,0
1028,E4 effort with bonus,18,34,male,7,436636,16,10,3,bust,-1,-158,-7,no,0,-1,0,12,1,924
1029,E4 effort with bonus,18,34,male,8,463745,77,12,12,bank,1,118,0,no,0,-1,0,6,0,0
1030,E4 effort with bonus,18,34,male,9,487638,16,6,2,bust,-1,-148,-4,no,0,-1,0,9,0,0
1031,E4 effort with bonus,18,34,male,10,510154,95,9,4,bust,-1,-152,-5,try harder,1,NA,0,5,1,345
1032,E4 effort with bonus,18,34,male,11,530229,69,5,10,bank,1,78,5,no,0,-1,0,6,1,348
1033,E4 effort with bonus,18,34,male,12,550990,58,6,11,bank,1,90,5,no,0,-1,0,7,1,546
1034,E4 effort with bonus,18,34,male,13,573311,78,7,12,bank,1,96,5,no,0,-1,0,3,1,66
1035,E4 effort with bonus,18,34,male,14,592264,22,3,3,bank,1,72,0,no,0,-1,0,8,0,0
1036,E4 effort with bonus,18,34,male,15,614229,88,8,6,bust,-1,-114,-2,no,0,-1,0,8,1,792
1037,E4 effort with bonus,18,34,male,16,634584,99,8,12,bank,1,68,4,no,0,-1,0,7,0,0
1038,E4 effort with bonus,18,34,male,17,655570,81,7,6,bust,-1,-112,-1,no,0,-1,0,1,1,2
1039,E4 effort with bonus,18,34,male,18,671883,2,1,12,bank,1,80,11,no,0,-1,0,3,0,0
1040,E4 effort with bonus,18,34,male,19,689994,15,3,0,bust,-1,-91,-3,no,0,-1,0,7,1,567
1041,E4 effort with bonus,18,34,male,20,711501,81,7,12,bank,1,66,5,no,0,-1,0,8,0,0
1042,E4 effort with bonus,18,34,male,21,732111,98,8,1,bust,-1,-112,-7,no,0,-1,0,2,0,0
1043,E4 effort with bonus,18,34,male,22,748515,7,2,1,bust,-1,-87,-1,no,0,-1,0,1,1,4
1044,E4 effort with bonus,18,34,male,23,765619,4,1,10,bank,1,54,9,no,0,-1,0,6,0,0
1045,E4 effort with bonus,18,34,male,24,785148,51,6,3,bust,-1,-88,-3,no,0,-1,0,9,0,0
1046,E4 effort with bonus,18,34,male,25,805104,51,9,3,bust,-1,-90,-6,no,0,-1,0,5,1,85
1047,E4 effort with bonus,18,34,male,26,822221,17,5,9,bank,1,70,4,no,0,-1,0,5,0,0
1048,E4 effort with bonus,18,34,male,27,841852,52,5,0,bust,-1,-132,-5,no,0,-1,0,7,0,0
1049,E4 effort with bonus,18,34,male,28,861963,83,7,6,bust,-1,-106,-1,no,0,-1,0,6,0,0
1050,E4 effort with bonus,18,34,male,29,880157,38,6,1,bust,-1,-106,-5,no,0,-1,0,4,1,168
1051,E4 effort with bonus,18,34,male,30,897600,42,4,5,bank,1,82,1,no,0,-1,0,4,1,172
1052,E4 effort with bonus,18,34,male,31,914968,43,4,4,bank,1,60,0,no,0,-1,0,9,0,0
1053,E4 effort with bonus,18,34,male,32,935520,92,9,0,bust,-1,-97,-9,no,0,-1,0,7,1,329
1054,E4 effort with bonus,18,34,male,33,954150,47,7,8,bank,1,77,1,no,0,-1,0,6,1,402
1055,E4 effort with bonus,18,34,male,34,972590,67,6,11,bank,1,84,5,no,0,-1,0,9,1,801
1056,E4 effort with bonus,18,34,male,35,992553,89,9,10,bank,1,103,1,no,0,-1,0,12,0,0
1057,E4 effort with bonus,18,34,male,36,1017740,88,12,0,bust,-1,-100,-12,no,0,-1,0,4,1,68
1058,E4 effort with bonus,18,34,male,37,1036043,17,4,7,bank,1,79,3,no,0,-1,0,4,1,96
1059,E4 effort with bonus,18,34,male,38,1052818,24,4,5,bank,1,84,1,no,0,-1,0,11,0,0
1060,E4 effort with bonus,18,34,male,39,1076761,88,11,4,bust,-1,-96,-7,no,0,-1,0,8,0,0
1061,E4 effort with bonus,18,34,male,40,1095838,76,8,5,bust,-1,-107,-3,no,0,-1,0,2,1,22
1062,E4 effort with bonus,18,34,male,41,1113248,11,2,10,bank,1,83,8,no,0,-1,0,2,1,20
1063,E4 effort with bonus,18,34,male,42,1140423,10,2,10,bank,1,69,8,no,0,-1,0,5,1,155
1064,E4 effort with bonus,18,34,male,43,1159928,31,5,8,bank,1,95,3,no,0,-1,0,6,0,0
1065,E4 effort with bonus,18,34,male,44,1177772,65,6,1,bust,-1,-92,-5,no,0,-1,0,9,0,0
1066,E4 effort with bonus,18,34,male,45,1197355,84,9,3,bust,-1,-110,-6,no,0,-1,0,4,1,252
1067,E4 effort with bonus,18,34,male,46,1214745,63,4,12,bank,1,81,8,no,0,-1,0,4,0,0
1068,E4 effort with bonus,18,34,male,47,1234037,84,4,2,bust,-1,-111,-2,no,0,-1,0,1,1,20
1069,E4 effort with bonus,18,34,male,48,1249980,20,1,2,bank,1,88,1,no,0,-1,0,2,1,30
1070,E4 effort with bonus,18,34,male,49,1265571,15,2,2,bank,1,92,0,no,0,-1,0,3,1,66
1071,E4 effort with bonus,18,34,male,50,1281825,22,3,10,bank,1,60,7,no,0,-1,0,5,1,150
1072,E4 effort with bonus,18,34,male,51,1298836,30,5,7,bank,1,95,2,no,0,-1,0,3,1,24
1073,E4 effort with bonus,18,34,male,52,1314925,8,3,6,bank,1,76,3,no,0,-1,0,6,0,0
1074,E4 effort with bonus,18,34,male,53,1332861,56,6,2,bust,-1,-90,-4,no,0,-1,0,10,0,0
1075,E4 effort with bonus,18,34,male,54,1352303,79,10,7,bust,-1,-96,-3,no,0,-1,0,5,0,0
1076,E4 effort with bonus,18,34,male,55,1368505,15,5,3,bust,-1,-98,-2,no,0,-1,0,8,1,456
1077,E4 effort with bonus,18,34,male,56,1387388,57,8,9,bank,1,92,1,no,0,-1,0,2,1,18
1078,E4 effort with bonus,18,34,male,57,1402958,9,2,4,bank,1,100,2,no,0,-1,0,5,1,380
1079,E4 effort with bonus,18,34,male,58,1423028,76,5,10,bank,1,84,5,no,0,-1,0,12,0,0
1080,E4 effort with bonus,18,34,male,59,1447653,90,12,1,bust,-1,-148,-11,no,0,-1,0,NA,NA,NA
1081,E4 effort with bonus,19,34,female,0,245795,49,12,5,bust,-1,-174,-7,yes,1,1,0,4,1,312
1082,E4 effort with bonus,19,34,female,1,277709,78,4,7,bank,1,136,3,no,0,-1,5,4,1,4
1083,E4 effort with bonus,19,34,female,2,303505,1,4,4,bank,1,77,0,no,0,-1,0,5,0,0
1084,E4 effort with bonus,19,34,female,3,343997,75,5,0,bust,-1,-111,-5,no,0,-1,-27,5,1,10
1085,E4 effort with bonus,19,34,female,4,368554,2,5,11,bank,1,32,6,no,0,-1,29,8,1,120
1086,E4 effort with bonus,19,34,female,5,408004,15,8,10,bank,1,51,2,no,0,-1,15,2,1,140
1087,E4 effort with bonus,19,34,female,6,442848,70,2,7,bank,1,54,5,no,0,-1,45,2,1,28
1088,E4 effort with bonus,19,34,female,7,462197,14,2,7,bank,1,29,5,no,0,-1,5,7,0,0
1089,E4 effort with bonus,19,34,female,8,492745,31,7,5,bust,-1,-64,-2,no,0,-1,-35,2,1,14
1090,E4 effort with bonus,19,34,female,9,510015,7,2,6,bank,1,49,4,no,0,-1,44,5,1,435
1091,E4 effort with bonus,19,34,female,10,531850,87,5,10,bank,1,73,5,no,0,-1,1,5,1,360
1092,E4 effort with bonus,19,34,female,11,550825,72,5,5,bank,1,103,0,no,0,-1,9,5,0,0
1093,E4 effort with bonus,19,34,female,12,574663,66,5,3,bust,-1,-51,-2,no,0,-1,0,5,0,0
1094,E4 effort with bonus,19,34,female,13,596443,82,5,2,bust,-1,-79,-3,no,0,-1,4,3,0,0
1095,E4 effort with bonus,19,34,female,14,615800,57,3,0,bust,-1,-130,-3,no,0,-1,-26,2,1,24
1096,E4 effort with bonus,19,34,female,15,632534,12,2,2,bank,1,11,0,no,0,-1,11,4,1,388
1097,E4 effort with bonus,19,34,female,16,652845,97,4,4,bank,1,83,0,try harder,1,NA,-53,5,0,0
1098,E4 effort with bonus,19,34,female,17,675585,76,5,3,bust,-1,-113,-2,no,0,-1,-90,5,1,410
1099,E4 effort with bonus,19,34,female,18,698142,82,5,5,bank,1,66,0,no,0,-1,42,2,1,92
1100,E4 effort with bonus,19,34,female,19,714699,46,2,9,bank,1,67,7,no,0,-1,7,1,1,7
1101,E4 effort with bonus,19,34,female,20,731281,7,1,7,bank,1,82,6,no,0,-1,1,5,0,0
1102,E4 effort with bonus,19,34,female,21,761213,25,5,4,bust,-1,-64,-1,no,0,-1,-26,1,1,4
1103,E4 effort with bonus,19,34,female,22,781018,4,1,10,bank,1,25,9,no,0,-1,18,5,1,355
1104,E4 effort with bonus,19,34,female,23,801383,71,5,6,bank,1,69,1,no,0,-1,63,2,1,172
1105,E4 effort with bonus,19,34,female,24,823253,86,2,9,bank,1,74,7,no,0,-1,30,2,1,26
1106,E4 effort with bonus,19,34,female,25,839906,13,2,11,bank,1,68,9,no,0,-1,40,5,1,235
1107,E4 effort with bonus,19,34,female,26,860271,47,5,7,bank,1,152,2,no,0,-1,39,5,0,0
1108,E4 effort with bonus,19,34,female,27,884133,49,5,4,bust,-1,-83,-1,no,0,-1,-58,9,1,639
1109,E4 effort with bonus,19,34,female,28,909034,71,9,11,bank,1,200,2,no,0,-1,117,10,0,0
1110,E4 effort with bonus,19,34,female,29,932549,46,10,5,bust,-1,-200,-5,no,0,-1,-52,12,0,0
1111,E4 effort with bonus,19,34,female,30,957043,52,12,5,bust,-1,-200,-7,no,0,-1,-33,4,0,0
1112,E4 effort with bonus,19,34,female,31,977407,19,4,2,bust,-1,-26,-2,no,0,-1,-3,1,1,3
1113,E4 effort with bonus,19,34,female,32,993245,3,1,4,bank,1,19,3,no,0,-1,9,5,0,0
1114,E4 effort with bonus,19,34,female,33,1010636,30,5,0,bust,-1,-58,-5,no,0,-1,-31,10,0,0
1115,E4 effort with bonus,19,34,female,34,1032240,87,10,5,bust,-1,-135,-5,no,0,-1,-142,10,0,0
1116,E4 effort with bonus,19,34,female,35,1053950,61,10,4,bust,-1,-118,-6,no,0,-1,-91,3,1,258
1117,E4 effort with bonus,19,34,female,36,1070700,86,3,5,bank,1,80,2,no,0,-1,47,5,0,0
1118,E4 effort with bonus,19,34,female,37,1089266,61,5,3,bust,-1,-104,-2,no,0,-1,-57,3,1,87
1119,E4 effort with bonus,19,34,female,38,1104390,29,3,11,bank,1,66,8,no,0,-1,57,6,1,594
1120,E4 effort with bonus,19,34,female,39,1125068,99,6,7,bank,1,200,1,no,0,-1,71,5,1,445
1121,E4 effort with bonus,19,34,female,40,1143368,89,5,10,bank,1,112,5,no,0,-1,59,6,0,0
1122,E4 effort with bonus,19,34,female,41,1161110,88,6,0,bust,-1,-177,-6,no,0,-1,-49,5,1,380
1123,E4 effort with bonus,19,34,female,42,1178939,76,5,10,bank,1,78,5,no,0,-1,80,3,1,117
1124,E4 effort with bonus,19,34,female,43,1194578,39,3,3,bank,1,37,0,no,0,-1,43,10,0,0
1125,E4 effort with bonus,19,34,female,44,1218392,97,10,1,bust,-1,-200,-9,no,0,-1,-143,4,1,80
1126,E4 effort with bonus,19,34,female,45,1237829,20,4,12,bank,1,50,8,no,0,-1,30,4,1,52
1127,E4 effort with bonus,19,34,female,46,1254258,13,4,8,bank,1,44,4,no,0,-1,37,5,1,170
1128,E4 effort with bonus,19,34,female,47,1271744,34,5,10,bank,1,63,5,no,0,-1,37,7,1,301
1129,E4 effort with bonus,19,34,female,48,1292917,43,7,11,bank,1,89,4,no,0,-1,66,10,0,0
1130,E4 effort with bonus,19,34,female,49,1321290,71,10,1,bust,-1,-155,-9,no,0,-1,-67,12,0,0
1131,E4 effort with bonus,19,34,female,50,1351780,1,12,10,bust,-1,-4,-2,no,0,-1,-3,5,1,335
1132,E4 effort with bonus,19,34,female,51,1369442,67,5,9,bank,1,51,4,no,0,-1,41,4,1,76
1133,E4 effort with bonus,19,34,female,52,1389505,19,4,4,bank,1,46,0,no,0,-1,15,12,0,0
1134,E4 effort with bonus,19,34,female,53,1415940,6,12,8,bust,-1,-18,-4,no,0,-1,-12,5,1,155
1135,E4 effort with bonus,19,34,female,54,1437929,31,5,8,bank,1,76,3,no,0,-1,33,4,0,0
1136,E4 effort with bonus,19,34,female,55,1455887,87,4,2,bust,-1,-135,-2,no,0,-1,-95,8,0,0
1137,E4 effort with bonus,19,34,female,56,1476436,16,8,1,bust,-1,-31,-7,no,0,-1,-26,4,1,356
1138,E4 effort with bonus,19,34,female,57,1493874,89,4,7,bank,1,93,3,no,0,-1,107,7,0,0
1139,E4 effort with bonus,19,34,female,58,1511687,19,7,2,bust,-1,-33,-5,no,0,-1,-30,5,1,175
1140,E4 effort with bonus,19,34,female,59,1530645,35,5,10,bank,1,82,5,no,0,-1,47,NA,NA,NA
1141,E4 effort with bonus,20,30,female,0,205357,23,3,2,bust,-1,-166,-1,yes,1,1,-83,2,1,168
1142,E4 effort with bonus,20,30,female,1,227304,84,2,5,bank,1,147,3,yes,1,1,6,4,1,396
1143,E4 effort with bonus,20,30,female,2,250873,99,4,6,bank,1,179,2,yes,1,1,93,2,1,194
1144,E4 effort with bonus,20,30,female,3,286807,97,2,10,bank,1,121,8,yes,1,1,-38,6,1,450
1145,E4 effort with bonus,20,30,female,4,312119,75,6,10,bank,1,197,4,try harder,1,NA,57,2,1,82
1146,E4 effort with bonus,20,30,female,5,330545,41,2,3,bank,1,70,1,yes,1,1,187,4,0,0
1147,E4 effort with bonus,20,30,female,6,353392,80,4,3,bust,-1,-63,-1,try harder,1,NA,-59,6,1,270
1148,E4 effort with bonus,20,30,female,7,376479,45,6,6,bank,1,154,0,yes,1,1,170,1,0,0
1149,E4 effort with bonus,20,30,female,8,401537,7,1,0,bust,-1,199,-1,no,0,-1,-51,7,0,0
1150,E4 effort with bonus,20,30,female,9,422962,10,7,0,bust,-1,-180,-7,yes,1,1,-144,4,0,0
1151,E4 effort with bonus,20,30,female,10,442696,33,4,0,bust,-1,-200,-4,yes,1,1,-196,2,1,82
1152,E4 effort with bonus,20,30,female,11,462005,41,2,2,bank,1,138,0,try harder,1,NA,-166,5,1,170
1153,E4 effort with bonus,20,30,female,12,487452,34,5,5,bank,1,165,0,yes,1,1,82,8,0,0
1154,E4 effort with bonus,20,30,female,13,509373,1,8,7,bust,-1,-58,-1,yes,1,1,-97,9,0,0
1155,E4 effort with bonus,20,30,female,14,531490,6,9,5,bust,-1,-163,-4,yes,1,1,-120,3,1,174
1156,E4 effort with bonus,20,30,female,15,549343,58,3,10,bank,1,79,7,yes,1,1,-140,4,0,0
1157,E4 effort with bonus,20,30,female,16,566646,20,4,1,bust,-1,-133,-3,yes,1,1,-174,5,1,310
1158,E4 effort with bonus,20,30,female,17,587501,62,5,8,bank,1,133,3,yes,1,1,40,3,1,171
1159,E4 effort with bonus,20,30,female,18,605094,57,3,7,bank,1,164,4,yes,1,1,-81,2,1,2
1160,E4 effort with bonus,20,30,female,19,624464,1,2,8,bank,1,117,6,yes,1,1,24,9,0,0
1161,E4 effort with bonus,20,30,female,20,645393,59,9,2,bust,-1,-166,-7,yes,1,1,-155,4,0,0
1162,E4 effort with bonus,20,30,female,21,662967,27,4,3,bust,-1,-200,-1,yes,1,1,-86,5,0,0
1163,E4 effort with bonus,20,30,female,22,682654,100,5,0,bust,-1,-200,-5,yes,1,1,-200,2,1,8
1164,E4 effort with bonus,20,30,female,23,699921,4,2,8,bank,1,67,6,try harder,1,NA,-200,6,0,0
1165,E4 effort with bonus,20,30,female,24,718749,88,6,0,bust,-1,-172,-6,yes,1,1,-182,6,0,0
1166,E4 effort with bonus,20,30,female,25,739928,18,6,2,bust,-1,-200,-4,yes,1,1,-158,7,0,0
1167,E4 effort with bonus,20,30,female,26,764405,98,7,5,bust,-1,-200,-2,yes,1,1,-200,4,0,0
1168,E4 effort with bonus,20,30,female,27,784085,7,4,2,bust,-1,-196,-2,yes,1,1,-196,5,1,130
1169,E4 effort with bonus,20,30,female,28,844121,26,5,12,bank,1,142,7,yes,1,1,-200,3,1,36
1170,E4 effort with bonus,20,30,female,29,860094,12,3,9,bank,1,125,6,yes,1,1,-97,6,0,0
1171,E4 effort with bonus,20,30,female,30,877347,10,6,2,bust,-1,-198,-4,yes,1,1,-143,4,1,224
1172,E4 effort with bonus,20,30,female,31,893028,56,4,9,bank,1,200,5,yes,1,1,-70,4,0,0
1173,E4 effort with bonus,20,30,female,32,910491,60,4,2,bust,-1,-200,-2,yes,1,1,-167,7,0,0
1174,E4 effort with bonus,20,30,female,33,928398,38,7,1,bust,-1,-200,-6,yes,1,1,-150,6,0,0
1175,E4 effort with bonus,20,30,female,34,946268,41,6,3,bust,-1,-174,-3,yes,1,1,-188,5,1,265
1176,E4 effort with bonus,20,30,female,35,969081,53,5,7,bank,1,200,2,yes,1,1,168,4,1,252
1177,E4 effort with bonus,20,30,female,36,991779,63,4,9,bank,1,200,5,yes,1,1,-53,6,0,0
1178,E4 effort with bonus,20,30,female,37,1009593,20,6,0,bust,-1,-195,-6,yes,1,1,-151,2,0,0
1179,E4 effort with bonus,20,30,female,38,1024707,56,2,0,bust,-1,-200,-2,yes,1,1,-138,1,1,62
1180,E4 effort with bonus,20,30,female,39,1041178,62,1,1,bank,1,111,0,yes,1,1,109,8,0,0
1181,E4 effort with bonus,20,30,female,40,1061599,58,8,1,bust,-1,-191,-7,yes,1,1,-197,8,1,424
1182,E4 effort with bonus,20,30,female,41,1081341,53,8,11,bank,1,169,3,yes,1,1,63,2,1,16
1183,E4 effort with bonus,20,30,female,42,1096282,8,2,12,bank,1,127,10,yes,1,1,-42,4,1,364
1184,E4 effort with bonus,20,30,female,43,1114647,91,4,11,bank,1,166,7,yes,1,1,-86,2,1,14
1185,E4 effort with bonus,20,30,female,44,1130371,7,2,2,bank,1,200,0,yes,1,1,49,1,1,99
1186,E4 effort with bonus,20,30,female,45,1145778,99,1,9,bank,1,199,8,yes,1,1,-196,3,1,222
1187,E4 effort with bonus,20,30,female,46,1161496,74,3,6,bank,1,187,3,yes,1,1,48,3,1,192
1188,E4 effort with bonus,20,30,female,47,1176971,64,3,10,bank,1,170,7,yes,1,1,-79,5,0,0
1189,E4 effort with bonus,20,30,female,48,1226476,49,5,0,bust,-1,-200,-5,yes,1,1,35,4,0,0
1190,E4 effort with bonus,20,30,female,49,1246432,56,4,0,bust,-1,-200,-4,yes,1,1,-119,2,1,54
1191,E4 effort with bonus,20,30,female,50,1262808,27,2,6,bank,1,194,4,yes,1,1,143,7,0,0
1192,E4 effort with bonus,20,30,female,51,1281125,87,7,5,bust,-1,-171,-2,yes,1,1,-126,8,0,0
1193,E4 effort with bonus,20,30,female,52,1300801,11,8,0,bust,-1,-200,-8,yes,1,1,-200,6,0,0
1194,E4 effort with bonus,20,30,female,53,1326092,39,6,1,bust,-1,-200,-5,yes,1,1,-200,10,0,0
1195,E4 effort with bonus,20,30,female,54,1346889,12,10,5,bust,-1,-200,-5,yes,1,1,-200,7,0,0
1196,E4 effort with bonus,20,30,female,55,1366236,25,7,6,bust,-1,-200,-1,yes,1,1,-200,7,1,371
1197,E4 effort with bonus,20,30,female,56,1384738,53,7,10,bank,1,146,3,yes,1,1,31,6,1,294
1198,E4 effort with bonus,20,30,female,57,1401575,49,6,8,bank,1,193,2,yes,1,1,96,2,1,154
1199,E4 effort with bonus,20,30,female,58,1416338,77,2,12,bank,1,96,10,yes,1,1,-200,4,0,0
1200,E4 effort with bonus,20,30,female,59,1433609,68,4,1,bust,-1,-200,-3,yes,1,1,-200,NA,NA,NA
1201,E4 effort with bonus,21,38,female,0,292245,19,3,10,bank,1,167,7,no,0,-1,-16,7,1,63
1202,E4 effort with bonus,21,38,female,1,317300,9,7,11,bank,1,140,4,no,0,-1,23,1,1,62
1203,E4 effort with bonus,21,38,female,2,341926,62,1,5,bank,1,158,4,yes,1,1,-26,1,1,76
1204,E4 effort with bonus,21,38,female,3,360116,76,1,5,bank,1,41,4,yes,1,1,12,2,1,134
1205,E4 effort with bonus,21,38,female,4,375123,67,2,7,bank,1,72,5,no,0,-1,24,5,0,0
1206,E4 effort with bonus,21,38,female,5,392992,19,5,0,bust,-1,-85,-5,no,0,-1,-23,2,0,0
1207,E4 effort with bonus,21,38,female,6,408875,28,2,1,bust,-1,-101,-1,no,0,-1,-46,5,0,0
1208,E4 effort with bonus,21,38,female,7,426471,4,5,3,bust,-1,-190,-2,no,0,-1,-18,1,1,96
1209,E4 effort with bonus,21,38,female,8,548756,96,1,9,bank,1,63,8,no,0,-1,12,4,1,96
1210,E4 effort with bonus,21,38,female,9,565384,24,4,7,bank,1,92,3,no,0,-1,23,2,1,66
1211,E4 effort with bonus,21,38,female,10,580686,33,2,11,bank,1,61,9,no,0,-1,30,1,1,41
1212,E4 effort with bonus,21,38,female,11,597751,41,1,5,bank,1,56,4,no,0,-1,29,1,1,99
1213,E4 effort with bonus,21,38,female,12,611898,99,1,5,bank,1,54,4,no,0,-1,22,4,0,0
1214,E4 effort with bonus,21,38,female,13,628076,56,4,1,bust,-1,-19,-3,no,0,-1,-15,3,1,102
1215,E4 effort with bonus,21,38,female,14,643685,34,3,12,bank,1,88,9,no,0,-1,28,2,0,0
1216,E4 effort with bonus,21,38,female,15,659092,79,2,1,bust,-1,-76,-1,no,0,-1,-48,3,1,153
1217,E4 effort with bonus,21,38,female,16,674303,51,3,6,bank,1,60,3,no,0,-1,21,2,1,176
1218,E4 effort with bonus,21,38,female,17,689816,88,2,12,bank,1,85,10,no,0,-1,57,1,1,93
1219,E4 effort with bonus,21,38,female,18,704194,93,1,5,bank,1,69,4,no,0,-1,25,4,1,336
1220,E4 effort with bonus,21,38,female,19,722772,84,4,9,bank,1,117,5,no,0,-1,68,5,0,0
1221,E4 effort with bonus,21,38,female,20,739613,19,5,3,bust,-1,-62,-2,no,0,-1,-20,2,1,106
1222,E4 effort with bonus,21,38,female,21,753366,53,2,9,bank,1,40,7,no,0,-1,0,3,1,300
1223,E4 effort with bonus,21,38,female,22,770177,100,3,4,bank,1,75,1,no,0,-1,16,8,0,0
1224,E4 effort with bonus,21,38,female,23,789298,3,8,5,bust,-1,4,-3,no,0,-1,0,3,1,207
1225,E4 effort with bonus,21,38,female,24,804177,69,3,4,bank,1,73,1,no,0,-1,17,4,0,0
1226,E4 effort with bonus,21,38,female,25,820089,78,4,3,bust,-1,-154,-1,no,0,-1,-24,3,1,168
1227,E4 effort with bonus,21,38,female,26,834854,56,3,9,bank,1,84,6,no,0,-1,21,2,1,116
1228,E4 effort with bonus,21,38,female,27,849753,58,2,6,bank,1,47,4,no,0,-1,19,4,0,0
1229,E4 effort with bonus,21,38,female,28,864851,28,4,2,bust,-1,-24,-2,no,0,-1,-8,5,0,0
1230,E4 effort with bonus,21,38,female,29,881960,10,5,0,bust,-1,-40,-5,no,0,-1,-33,1,1,93
1231,E4 effort with bonus,21,38,female,30,895508,93,1,11,bank,1,15,10,no,0,-1,0,3,1,240
1232,E4 effort with bonus,21,38,female,31,910770,80,3,5,bank,1,73,2,no,0,-1,13,1,1,87
1233,E4 effort with bonus,21,38,female,32,955799,87,1,6,bank,1,23,5,no,0,-1,21,3,1,291
1234,E4 effort with bonus,21,38,female,33,972190,97,3,8,bank,1,116,5,no,0,-1,41,10,0,0
1235,E4 effort with bonus,21,38,female,34,992467,2,10,7,bust,-1,-12,-3,no,0,-1,0,3,1,93
1236,E4 effort with bonus,21,38,female,35,1008369,31,3,3,bank,1,32,0,no,0,-1,11,1,1,82
1237,E4 effort with bonus,21,38,female,36,1021957,82,1,8,bank,1,9,7,no,0,-1,17,3,1,240
1238,E4 effort with bonus,21,38,female,37,1037387,80,3,12,bank,1,90,9,no,0,-1,8,5,1,50
1239,E4 effort with bonus,21,38,female,38,1052492,10,5,7,bank,1,39,2,no,0,-1,0,2,1,122
1240,E4 effort with bonus,21,38,female,39,1067004,61,2,2,bank,1,43,0,no,0,-1,15,3,1,168
1241,E4 effort with bonus,21,38,female,40,1081912,56,3,5,bank,1,92,2,no,0,-1,14,4,1,100
1242,E4 effort with bonus,21,38,female,41,1098798,25,4,4,bank,1,67,0,no,0,-1,25,1,0,0
1243,E4 effort with bonus,21,38,female,42,1116795,95,1,0,bust,-1,-200,-1,try harder,1,NA,-200,2,0,0
1244,E4 effort with bonus,21,38,female,43,1135333,62,2,1,bust,-1,-200,-1,yes,1,1,-200,3,1,114
1245,E4 effort with bonus,21,38,female,44,1153481,38,3,11,bank,1,17,8,no,0,-1,0,2,1,192
1246,E4 effort with bonus,21,38,female,45,1168816,96,2,8,bank,1,35,6,no,0,-1,14,3,1,108
